Classifier,Macro F1,Macro Recall,Macro Precision,Class0 Recall,Class1 Recall,Class2 Recall,Class0 Precision,Class1 Precision,Class2 Precision,Class0 F1,Class1 F1,Class2 F1,TrainParticipants,TestParticipants,TrainConditions,TestConditions,Experiment,RandomState,WindowDuration,WindowStepSize,BatchSize,LearningRate,HiddenDim,Epochs
CNN,0.1216931216931217,0.07294117647058823,0.5384615384615384,0.16,0.0,0.058823529411764705,0.6153846153846154,0.0,1.0,0.253968253968254,0.0,0.1111111111111111,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",11,FW,FW,1,11,7.0,10,64,0.001,,10
CNN,0.11140350877192982,0.38095238095238093,0.347985347985348,0.0,1.0,0.14285714285714285,0.0,0.04395604395604396,1.0,0.0,0.08421052631578947,0.25,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",13,FW,FW,1,11,7.0,10,64,0.001,,10
CNN,0.3062015503875969,0.3134920634920635,0.29924242424242425,0.9404761904761905,0.0,0.0,0.8977272727272727,0.0,0.0,0.9186046511627907,0.0,0.0,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",14,FW,FW,1,11,7.0,10,64,0.001,,10
CNN,0.4909090909090909,0.5,0.48214285714285715,1.0,,0.0,0.9642857142857143,,0.0,0.9818181818181818,,0.0,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",15,FW,FW,1,11,7.0,10,64,0.001,,10
CNN,0.29687500000000006,0.3275862068965517,0.2714285714285714,0.9827586206896551,0.0,0.0,0.8142857142857143,0.0,0.0,0.8906250000000001,0.0,0.0,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",18,FW,FW,1,11,7.0,10,64,0.001,,10
CNN,0.2409867172675522,0.41071428571428575,0.33636363636363636,0.375,0.0,0.8571428571428571,0.9,0.0,0.10909090909090909,0.5294117647058825,0.0,0.19354838709677416,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",19,FW,FW,1,11,7.0,10,64,0.001,,10
CNN,0.08750360750360749,0.2507936507936508,0.30503795721187027,0.08571428571428572,0.0,0.6666666666666666,0.8571428571428571,0.0,0.057971014492753624,0.15584415584415584,0.0,0.10666666666666666,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",20,FW,FW,1,11,7.0,10,64,0.001,,10
CNN,0.028673835125448025,0.3333333333333333,0.0149812734082397,0.0,0.0,1.0,0.0,0.0,0.0449438202247191,0.0,0.0,0.08602150537634408,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",21,FW,FW,1,11,7.0,10,64,0.001,,10
CNN,0.03875968992248061,0.3333333333333333,0.0205761316872428,0.0,0.0,1.0,0.0,0.0,0.06172839506172839,0.0,0.0,0.11627906976744184,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",23,FW,FW,1,11,7.0,10,64,0.001,,10
CNN,0.22528735632183905,0.29696969696969694,0.18148148148148147,0.8909090909090909,0.0,0.0,0.5444444444444444,0.0,0.0,0.6758620689655171,0.0,0.0,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",02,FW,FW,1,64,7.0,10,64,0.001,,10
CNN,0.29965811965811967,0.3187767094017094,0.33363148479427546,0.828125,0.0,0.1282051282051282,0.6162790697674418,0.0,0.38461538461538464,0.7066666666666667,0.0,0.19230769230769232,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",05,FW,FW,1,64,7.0,10,64,0.001,,10
CNN,0.30211817168338906,0.2951025158922016,0.31040154813739723,0.4931506849315068,0.0,0.39215686274509803,0.5538461538461539,0.0,0.37735849056603776,0.5217391304347826,0.0,0.3846153846153846,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",07,FW,FW,1,64,7.0,10,64,0.001,,10
CNN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",08,FW,FW,1,64,7.0,10,64,0.001,,10
