Classifier,Macro F1,Macro Recall,Macro Precision,Class0 Recall,Class1 Recall,Class2 Recall,Class0 Precision,Class1 Precision,Class2 Precision,Class0 F1,Class1 F1,Class2 F1,TrainParticipants,TestParticipants,TrainConditions,TestConditions,Experiment,RandomState,WindowDuration,WindowStepSize,BatchSize,LearningRate,HiddenDim,Epochs
CNN,0.373134328358209,0.5,0.2976190476190476,1.0,0.0,,0.5952380952380952,0.0,,0.746268656716418,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",09,FW,FW,1,12,6.5,8,64,0.001,,20
CNN,0.4909862142099682,0.6052631578947368,0.7321428571428572,0.21052631578947367,1.0,,1.0,0.4642857142857143,,0.34782608695652173,0.6341463414634146,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",11,FW,FW,1,12,6.5,8,64,0.001,,20
CNN,0.11428571428571428,0.3645833333333333,0.3645833333333333,0.0625,0.6666666666666666,,0.6666666666666666,0.0625,,0.11428571428571428,0.11428571428571428,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",13,FW,FW,1,12,6.5,8,64,0.001,,20
CNN,0.4782608695652174,0.5,0.4583333333333333,1.0,0.0,,0.9166666666666666,0.0,,0.9565217391304348,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",14,FW,FW,1,12,6.5,8,64,0.001,,20
CNN,0.5060034305317325,0.6166666666666667,0.533816425120773,0.7333333333333333,0.5,,0.9565217391304348,0.1111111111111111,,0.8301886792452831,0.18181818181818182,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",15,FW,FW,1,12,6.5,8,64,0.001,,20
CNN,0.4489795918367347,0.4782608695652174,0.4230769230769231,0.9565217391304348,0.0,,0.8461538461538461,0.0,,0.8979591836734694,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",18,FW,FW,1,12,6.5,8,64,0.001,,20
CNN,0.505,0.5775862068965517,0.5357142857142857,0.6551724137931034,0.5,,0.9047619047619048,0.16666666666666666,,0.76,0.25,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",19,FW,FW,1,12,6.5,8,64,0.001,,20
CNN,0.11428571428571428,0.5,0.06451612903225806,0.0,1.0,,0.0,0.12903225806451613,,0.0,0.22857142857142856,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",20,FW,FW,1,12,6.5,8,64,0.001,,20
CNN,0.47692307692307695,0.5,0.45588235294117646,1.0,0.0,,0.9117647058823529,0.0,,0.9538461538461539,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",21,FW,FW,1,12,6.5,8,64,0.001,,20
CNN,0.11428571428571428,0.5,0.06451612903225806,0.0,1.0,,0.0,0.12903225806451613,,0.0,0.22857142857142856,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",23,FW,FW,1,12,6.5,8,64,0.001,,20
CNN,0.43939393939393934,0.4419642857142857,0.43944099378881984,0.5714285714285714,0.3125,,0.5217391304347826,0.35714285714285715,,0.5454545454545454,0.3333333333333333,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",02,FW,FW,1,22,6.5,8,64,0.001,,20
CNN,0.507641196013289,0.5489130434782609,0.5555555555555556,0.34782608695652173,0.75,,0.6666666666666666,0.4444444444444444,,0.45714285714285713,0.5581395348837209,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",05,FW,FW,1,22,6.5,8,64,0.001,,20
CNN,0.4065656565656566,0.5064814814814814,0.5388888888888889,0.9629629629629629,0.05,,0.5777777777777777,0.5,,0.7222222222222222,0.09090909090909091,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",07,FW,FW,1,22,6.5,8,64,0.001,,20
CNN,0.4857142857142857,0.49226006191950467,0.4916387959866221,0.631578947368421,0.35294117647058826,,0.5217391304347826,0.46153846153846156,,0.5714285714285714,0.4,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",08,FW,FW,1,22,6.5,8,64,0.001,,20
CNN,0.373134328358209,0.5,0.2976190476190476,1.0,0.0,,0.5952380952380952,0.0,,0.746268656716418,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",09,FW,FW,1,22,6.5,8,64,0.001,,20
CNN,0.37254901960784315,0.5,0.296875,1.0,0.0,,0.59375,0.0,,0.7450980392156863,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",11,FW,FW,1,22,6.5,8,64,0.001,,20
CNN,0.07894736842105263,0.5,0.04285714285714286,0.0,1.0,,0.0,0.08571428571428572,,0.0,0.15789473684210525,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",13,FW,FW,1,22,6.5,8,64,0.001,,20
CNN,0.3291925465838509,0.3787878787878788,0.4625,0.42424242424242425,0.3333333333333333,,0.875,0.05,,0.5714285714285714,0.08695652173913043,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",14,FW,FW,1,22,6.5,8,64,0.001,,20
CNN,0.125,0.5333333333333333,0.5333333333333333,0.06666666666666667,1.0,,1.0,0.06666666666666667,,0.125,0.125,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",15,FW,FW,1,22,6.5,8,64,0.001,,20
CNN,0.46,0.5,0.42592592592592593,1.0,0.0,,0.8518518518518519,0.0,,0.92,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",18,FW,FW,1,22,6.5,8,64,0.001,,20
CNN,0.10810810810810811,0.5,0.06060606060606061,0.0,1.0,,0.0,0.12121212121212122,,0.0,0.21621621621621623,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",19,FW,FW,1,22,6.5,8,64,0.001,,20
CNN,0.42592592592592593,0.42592592592592593,0.42592592592592593,0.8518518518518519,0.0,,0.8518518518518519,0.0,,0.8518518518518519,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",20,FW,FW,1,22,6.5,8,64,0.001,,20
CNN,0.08108108108108109,0.5,0.04411764705882353,0.0,1.0,,0.0,0.08823529411764706,,0.0,0.16216216216216217,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",21,FW,FW,1,22,6.5,8,64,0.001,,20
CNN,0.43636363636363634,0.5972222222222222,0.5448717948717949,0.4444444444444444,0.75,,0.9230769230769231,0.16666666666666666,,0.6,0.2727272727272727,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",23,FW,FW,1,22,6.5,8,64,0.001,,20
CNN,0.3620689655172414,0.5,0.28378378378378377,1.0,0.0,,0.5675675675675675,0.0,,0.7241379310344828,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",02,FW,FW,1,32,6.5,8,64,0.001,,20
CNN,0.2909090909090909,0.5,0.20512820512820512,0.0,1.0,,0.0,0.41025641025641024,,0.0,0.5818181818181818,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",05,FW,FW,1,32,6.5,8,64,0.001,,20
CNN,0.40243228302929795,0.4574074074074074,0.41785714285714287,0.8148148148148148,0.1,,0.55,0.2857142857142857,,0.6567164179104478,0.14814814814814814,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",07,FW,FW,1,32,6.5,8,64,0.001,,20
CNN,0.32075471698113206,0.5,0.2361111111111111,0.0,1.0,,0.0,0.4722222222222222,,0.0,0.6415094339622641,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",08,FW,FW,1,32,6.5,8,64,0.001,,20
CNN,0.373134328358209,0.5,0.2976190476190476,1.0,0.0,,0.5952380952380952,0.0,,0.746268656716418,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",09,FW,FW,1,32,6.5,8,64,0.001,,20
CNN,0.36,0.47368421052631576,0.2903225806451613,0.9473684210526315,0.0,,0.5806451612903226,0.0,,0.72,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",11,FW,FW,1,32,6.5,8,64,0.001,,20
CNN,0.4444444444444444,0.4375,0.45161290322580644,0.875,0.0,,0.9032258064516129,0.0,,0.8888888888888888,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",13,FW,FW,1,32,6.5,8,64,0.001,,20
