,Classifier,Accuracy,Precision,Recall,F1,Class0 Recall,Class1 Recall,Class0 Precision,Class1 Precision,Class0 F1,Class1 F1,Macro F1,Macro Recall,Macro Precision,TrainParticipants,TestParticipants,TrainConditions,TestConditions,Experiment,RandomState
0,MLP,0.25,0.33469251809460926,0.3866548393455549,0.21354611634037432,0.21052631578947367,0.449438202247191,0.821917808219178,0.09302325581395349,0.33519553072625696,0.15414258188824664,0.21354611634037432,0.3866548393455549,0.33469251809460926,"[5, 6, 7, 10, 12, 20, 23, 24, 25]","[3, 8]",LW,LW,3,42
0,MLP,0.3316582914572864,0.3496548974675125,0.34345221633357226,0.29906794952535926,0.2792207792207792,0.3613053613053613,0.4236453201970443,0.5516014234875445,0.33659491193737767,0.43661971830985913,0.29906794952535926,0.34345221633357226,0.3496548974675125,"[2, 5, 6, 9, 10, 11, 13, 15, 17, 18, 19, 24]","[16, 20]",RW,RW,5,42
0,MLP,0.29912390488110135,0.3312904872674789,0.3585430116076755,0.29582603619381204,0.2668463611859838,0.2553846153846154,0.495,0.33739837398373984,0.3467600700525394,0.29071803852889666,0.29582603619381204,0.3585430116076755,0.3312904872674789,"[2, 5, 6, 9, 10, 11, 16, 17, 18, 19, 20, 24]","[13, 15]",RW,RW,5,42
0,MLP,0.391846921797005,0.37291339334655915,0.37497235605014606,0.354876601930658,0.2536082474226804,0.5322283609576427,0.4606741573033708,0.48247078464106846,0.32712765957446804,0.5061295971978984,0.354876601930658,0.37497235605014606,0.37291339334655915,"[5, 6, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]","[2, 9]",RW,RW,5,42
0,MLP,0.3683127572016461,0.3759873325829132,0.37867823803018474,0.3679325098114907,0.30857142857142855,0.3469945355191257,0.38848920863309355,0.43197278911564624,0.3439490445859873,0.38484848484848483,0.3679325098114907,0.37867823803018474,0.3759873325829132,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 18, 19, 20]","[24, 17]",RW,RW,5,42
0,MLP,0.33756805807622503,0.35459881581680647,0.37178683058330303,0.32875453983582936,0.1895910780669145,0.520891364902507,0.4788732394366197,0.3624031007751938,0.27163781624500666,0.4274285714285714,0.32875453983582936,0.37178683058330303,0.35459881581680647,"[2, 5, 6, 9, 10, 11, 15, 16, 17, 19, 20, 24]","[18, 13]",RW,RW,5,42
0,MLP,0.39846743295019155,0.3383885182439667,0.3454133510167993,0.3115554940619681,0.44297082228116713,0.1625,0.7324561403508771,0.08552631578947369,0.5520661157024793,0.11206896551724138,0.3115554940619681,0.3454133510167993,0.3383885182439667,"[3, 6, 9, 14, 16, 18, 19]",[24],FP,FP,2,42
0,MLP,0.41941747572815535,0.4192063492063492,0.4595509893455099,0.3646059646828563,0.336986301369863,0.875,0.82,0.37333333333333335,0.47766990291262135,0.5233644859813085,0.3646059646828563,0.4595509893455099,0.4192063492063492,"[3, 6, 9, 14, 18, 19, 24]",[16],FP,FP,2,42
0,MLP,0.45525629887054736,0.36272750082025745,0.41380035305589086,0.2839119755270178,0.4597918637653737,0.4482758620689655,0.9473684210526315,0.1111111111111111,0.619108280254777,0.17808219178082188,0.2839119755270178,0.41380035305589086,0.36272750082025745,"[3, 6, 9, 14, 16, 19, 24]",[18],FP,FP,2,42
0,MLP,0.3816793893129771,0.36389566608798324,0.398914811347465,0.3070841479450728,0.38016528925619836,0.3488372093023256,0.7885714285714286,0.22388059701492538,0.5130111524163569,0.27272727272727276,0.3070841479450728,0.398914811347465,0.36389566608798324,"[3, 6, 9, 16, 18, 19, 24]",[14],FP,FP,2,42
0,MLP,0.43950617283950616,0.34849119137292045,0.3669053675440537,0.287182334434022,0.4510948905109489,0.10416666666666667,0.8778409090909091,0.03597122302158273,0.5959498553519769,0.053475935828877004,0.287182334434022,0.3669053675440537,0.34849119137292045,"[3, 6, 9, 14, 16, 18, 24]",[19],FP,FP,2,42
0,MLP,0.4224318658280922,0.3518403407292296,0.4041062801932367,0.31778721214782685,0.4289855072463768,0.375,0.7308641975308642,0.045454545454545456,0.5406392694063927,0.08108108108108107,0.31778721214782685,0.4041062801932367,0.3518403407292296,"[2, 3, 5, 10, 11, 13, 16, 17, 18, 23]","[21, 15]",LP,LP,4,42
0,MLP,0.3710691823899371,0.35221318527052814,0.44166666666666665,0.2887139877104254,0.4,0.6666666666666666,0.7561643835616438,0.0463768115942029,0.523222748815166,0.08672086720867209,0.2887139877104254,0.44166666666666665,0.35221318527052814,"[2, 3, 5, 10, 13, 16, 17, 18, 21, 23]","[11, 15]",LP,LP,4,42
0,MLP,0.4740313272877164,0.29553931069169304,0.29856182911738466,0.24583202889974706,0.5365384615384615,0.2727272727272727,0.8181818181818182,0.010344827586206896,0.6480836236933798,0.019933554817275746,0.24583202889974706,0.29856182911738466,0.29553931069169304,"[2, 3, 5, 10, 11, 13, 15, 16, 17, 21]","[18, 23]",LP,LP,4,42
0,MLP,0.3388203017832647,0.36008283455817364,0.38566717608183104,0.28619457293690104,0.30019880715705766,0.43333333333333335,0.766497461928934,0.06598984771573604,0.43142857142857144,0.11453744493392072,0.28619457293690104,0.38566717608183104,0.36008283455817364,"[2, 5, 10, 11, 13, 15, 17, 18, 21, 23]","[16, 3]",LP,LP,4,42
0,MLP,0.23004059539918809,0.3368859513603038,0.34752395426076715,0.22361886799817823,0.15837937384898712,0.46808510638297873,0.7107438016528925,0.061452513966480445,0.25903614457831325,0.10864197530864197,0.22361886799817823,0.34752395426076715,0.3368859513603038,"[3, 5, 10, 13, 15, 16, 17, 18, 21, 23]","[2, 11]",LP,LP,4,42
