,Classifier,Accuracy,Precision,Recall,F1,Class0 Recall,Class1 Recall,Class0 Precision,Class1 Precision,Class0 F1,Class1 F1,Macro F1,Macro Recall,Macro Precision,TrainParticipants,TestParticipants,TrainConditions,TestConditions,Experiment,RandomState
0,MLP,0.5555555555555556,0.5247503997503997,0.5555555555555555,0.5274331062680577,0.2196969696969697,0.6363636363636364,0.3918918918918919,0.5454545454545454,0.2815533980582524,0.5874125874125874,0.5274331062680577,0.5555555555555555,0.5247503997503997,"[5, 6, 7, 10, 12, 20, 23, 24, 25]","[3, 8]",LW,LW,3,42
0,MLP,0.5133030499675535,0.4838246609869484,0.5130953193619587,0.4860805860805861,0.19298245614035087,0.6459143968871596,0.3548387096774194,0.5478547854785478,0.24999999999999994,0.5928571428571429,0.4860805860805861,0.5130953193619587,0.4838246609869484,"[2, 5, 6, 9, 10, 11, 13, 15, 17, 18, 19, 24]","[16, 20]",RW,RW,5,42
0,MLP,0.5174917491749175,0.5011293317065796,0.5174917491749175,0.4990100774783361,0.2514851485148515,0.6415841584158416,0.41914191419141916,0.5445378151260504,0.3143564356435643,0.5890909090909091,0.4990100774783361,0.5174917491749175,0.5011293317065796,"[2, 5, 6, 9, 10, 11, 16, 17, 18, 19, 20, 24]","[13, 15]",RW,RW,5,42
0,MLP,0.5203804347826086,0.503220652999203,0.5201851005167851,0.49770847696769716,0.23265306122448978,0.615071283095723,0.42066420664206644,0.5602968460111317,0.2996057818659658,0.5864077669902912,0.49770847696769716,0.5201851005167851,0.503220652999203,"[5, 6, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]","[2, 9]",RW,RW,5,42
0,MLP,0.5481377371749825,0.5322048195300398,0.5480198386261012,0.5325295634656485,0.2890295358649789,0.6392405063291139,0.42946708463949845,0.5976331360946746,0.34552332912988654,0.617737003058104,0.5325295634656485,0.5480198386261012,0.5322048195300398,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 18, 19, 20]","[24, 17]",RW,RW,5,42
0,MLP,0.5281980742778541,0.511629444570621,0.5279969327766891,0.5050928232638531,0.23553719008264462,0.6515463917525773,0.44015444015444016,0.5266666666666666,0.30686406460296095,0.5824884792626727,0.5050928232638531,0.5279969327766891,0.511629444570621,"[2, 5, 6, 9, 10, 11, 15, 16, 17, 19, 20, 24]","[18, 13]",RW,RW,5,42
0,MLP,0.51,0.4858042635658915,0.5112893642305407,0.4918696951364829,0.30303030303030304,0.8484848484848485,0.4,0.6511627906976745,0.3448275862068965,0.736842105263158,0.4918696951364829,0.5112893642305407,0.4858042635658915,"[3, 6, 9, 14, 16, 18, 19]",[24],FP,FP,2,42
0,MLP,0.5238095238095238,0.5211919666145018,0.5238095238095238,0.5174923885499448,0.5555555555555556,0.6507936507936508,0.4861111111111111,0.5774647887323944,0.5185185185185186,0.6119402985074627,0.5174923885499448,0.5238095238095238,0.5211919666145018,"[3, 6, 9, 14, 18, 19, 24]",[16],FP,FP,2,42
0,MLP,0.5518867924528302,0.5514758778406293,0.5517102615694165,0.5513665078882469,0.5142857142857142,0.647887323943662,0.4931506849315068,0.6388888888888888,0.5034965034965034,0.6433566433566433,0.5513665078882469,0.5517102615694165,0.5514758778406293,"[3, 6, 9, 14, 16, 19, 24]",[18],FP,FP,2,42
0,MLP,0.5235294117647059,0.5043636651619545,0.5234962406015038,0.5080120337852296,0.5178571428571429,0.7719298245614035,0.47540983606557374,0.6376811594202898,0.4957264957264957,0.6984126984126984,0.5080120337852296,0.5234962406015038,0.5043636651619545,"[3, 6, 9, 16, 18, 19, 24]",[14],FP,FP,2,42
0,MLP,0.481651376146789,0.4651984238671545,0.48141806189751396,0.46731150793650794,0.4305555555555556,0.726027397260274,0.45588235294117646,0.5578947368421052,0.4428571428571429,0.6309523809523809,0.46731150793650794,0.48141806189751396,0.4651984238671545,"[3, 6, 9, 14, 16, 18, 24]",[19],FP,FP,2,42
0,MLP,0.4169184290030212,0.42228999707991305,0.4171990171990172,0.4134610391648335,0.38181818181818183,0.5454545454545454,0.49411764705882355,0.40540540540540543,0.4307692307692308,0.46511627906976744,0.4134610391648335,0.4171990171990172,0.42228999707991305,"[2, 3, 5, 10, 11, 13, 16, 17, 18, 23]","[21, 15]",LP,LP,4,42
0,MLP,0.4199395770392749,0.4147543632837751,0.41984711984711987,0.4144328461681008,0.2727272727272727,0.5363636363636364,0.32967032967032966,0.4338235294117647,0.2985074626865672,0.4796747967479675,0.4144328461681008,0.41984711984711987,0.4147543632837751,"[2, 3, 5, 10, 13, 16, 17, 18, 21, 23]","[11, 15]",LP,LP,4,42
0,MLP,0.35988200589970504,0.3793221793221793,0.35988200589970504,0.3526969033491394,0.5221238938053098,0.3008849557522124,0.31891891891891894,0.40476190476190477,0.39597315436241615,0.3451776649746193,0.3526969033491394,0.35988200589970504,0.3793221793221793,"[2, 3, 5, 10, 11, 13, 15, 16, 17, 21]","[18, 23]",LP,LP,4,42
0,MLP,0.4617737003058104,0.4563979920239198,0.46177370030581044,0.45688691536190323,0.3669724770642202,0.6238532110091743,0.38461538461538464,0.5271317829457365,0.37558685446009393,0.5714285714285714,0.45688691536190323,0.46177370030581044,0.4563979920239198,"[2, 5, 10, 11, 13, 15, 17, 18, 21, 23]","[16, 3]",LP,LP,4,42
0,MLP,0.3627760252365931,0.3543834507706068,0.36217430368373765,0.34669459365604754,0.17142857142857143,0.5283018867924528,0.3103448275862069,0.3660130718954248,0.22085889570552147,0.43243243243243246,0.34669459365604754,0.36217430368373765,0.3543834507706068,"[3, 5, 10, 13, 15, 16, 17, 18, 21, 23]","[2, 11]",LP,LP,4,42
0,MLP,0.5214676034348166,0.5195574515664123,0.5214676034348166,0.514108900621058,0.34192037470725994,0.6018735362997658,0.48026315789473684,0.58675799086758,0.3994528043775649,0.5942196531791908,0.514108900621058,0.5214676034348166,0.5195574515664123,"[3, 7, 8, 9, 10, 12, 14, 17, 20, 21, 24]","[23, 15]",RP,RP,6,42
0,MLP,0.4518201284796574,0.4483362548670804,0.4518201284796574,0.4476884878594418,0.33832976445396146,0.5546038543897216,0.41909814323607425,0.47962962962962963,0.37440758293838866,0.5143992055610724,0.4476884878594418,0.4518201284796574,0.4483362548670804,"[3, 7, 8, 9, 10, 12, 14, 15, 17, 21, 24]","[20, 23]",RP,RP,6,42
0,MLP,0.4518201284796574,0.4483362548670804,0.4518201284796574,0.4476884878594418,0.33832976445396146,0.5546038543897216,0.41909814323607425,0.47962962962962963,0.37440758293838866,0.5143992055610724,0.4476884878594418,0.4518201284796574,0.4483362548670804,"[3, 7, 8, 9, 10, 12, 14, 15, 20, 23, 24]","[21, 17]",RP,RP,6,42
0,MLP,0.4667228306655434,0.45669493495537467,0.46658568810467543,0.4533277480680027,0.3037974683544304,0.6944444444444444,0.41379310344827586,0.5045871559633027,0.35036496350364965,0.5844845908607863,0.4533277480680027,0.46658568810467543,0.45669493495537467,"[3, 7, 8, 9, 10, 14, 15, 20, 21, 23, 24]","[17, 12]",RP,RP,6,42
0,MLP,0.5127081507449606,0.4975972954920324,0.5126145416033522,0.5003706148035119,0.27631578947368424,0.6421052631578947,0.38461538461538464,0.583732057416268,0.32159264931087295,0.6115288220551379,0.5003706148035119,0.5126145416033522,0.4975972954920324,"[3, 7, 8, 9, 12, 14, 15, 17, 20, 21, 23]","[10, 24]",RP,RP,6,42
0,RandomForest,0.7234513274336283,0.7337983134643538,0.7234513274336284,0.71578721846139,0.5243362831858407,0.8960176991150443,0.7645161290322581,0.6716417910447762,0.6220472440944882,0.7677725118483413,0.71578721846139,0.7234513274336284,0.7337983134643538,"[3, 7, 8, 9, 10, 12, 14, 15, 17, 23, 24]","[20, 21]",RP,RP,6,42
0,RandomForest,0.740578439964943,0.7410670870721368,0.7405465764147903,0.7357549550813856,0.5763157894736842,0.868421052631579,0.7180327868852459,0.7158351409978309,0.6394160583941605,0.784780023781213,0.7357549550813856,0.7405465764147903,0.7410670870721368,"[3, 7, 9, 10, 12, 14, 15, 17, 20, 21, 23]","[8, 24]",RP,RP,6,42
0,RandomForest,0.7145061728395061,0.7216140977180246,0.7145061728395062,0.7070124678108908,0.5370370370370371,0.8981481481481481,0.7656765676567657,0.6940966010733453,0.6312925170068028,0.7830474268415742,0.7070124678108908,0.7145061728395062,0.7216140977180246,"[3, 7, 8, 9, 10, 12, 17, 20, 21, 23, 24]","[15, 14]",RP,RP,6,42
0,RandomForest,0.6664265129682997,0.6740790657971676,0.6663020205136836,0.6605373783482286,0.4935064935064935,0.8185745140388769,0.672566371681416,0.6152597402597403,0.5692883895131086,0.7025023169601483,0.6605373783482286,0.6663020205136836,0.6740790657971676,"[3, 7, 8, 9, 10, 12, 14, 17, 20, 21, 24]","[15, 23]",RP,RP,6,42
0,RandomForest,0.6993865030674846,0.6976149999291653,0.6993737624902151,0.6936383520458053,0.5342105263157895,0.85,0.6590909090909091,0.6946236559139785,0.5901162790697674,0.7644970414201183,0.6936383520458053,0.6993737624902151,0.6976149999291653,"[3, 7, 8, 9, 12, 14, 15, 17, 20, 21, 23]","[10, 24]",RP,RP,6,42
0,KNeighbors,0.843871975019516,0.848672741715291,0.8438719750195159,0.83848027549469,0.65807962529274,0.9578454332552693,0.886435331230284,0.843298969072165,0.7553763440860216,0.8969298245614035,0.83848027549469,0.8438719750195159,0.848672741715291,"[3, 7, 8, 9, 12, 14, 17, 20, 21, 23, 24]","[10, 15]",RP,RP,6,42
0,KNeighbors,0.8435986159169551,0.844500559305149,0.8434954264829783,0.8399394055201462,0.6943866943866944,0.9543568464730291,0.8564102564102564,0.8582089552238806,0.7669345579793342,0.9037328094302554,0.8399394055201462,0.8434954264829783,0.844500559305149,"[7, 8, 9, 10, 14, 15, 17, 20, 21, 23, 24]","[12, 3]",RP,RP,6,42
0,KNeighbors,0.8510324483775811,0.8541343312836355,0.8510324483775812,0.847309755196931,0.6969026548672567,0.9579646017699115,0.8848314606741573,0.8506876227897839,0.7797029702970297,0.9011446409989594,0.847309755196931,0.8510324483775812,0.8541343312836355,"[3, 8, 9, 10, 12, 14, 15, 17, 20, 23, 24]","[7, 21]",RP,RP,6,42
0,KNeighbors,0.8441660140955364,0.8464653608528484,0.8440633342538894,0.8412040202670995,0.7129411764705882,0.9530516431924883,0.8731988472622478,0.8388429752066116,0.7849740932642486,0.8923076923076922,0.8412040202670995,0.8440633342538894,0.8464653608528484,"[3, 7, 8, 9, 14, 15, 17, 20, 21, 23, 24]","[12, 10]",RP,RP,6,42
0,KNeighbors,0.8464506172839507,0.849218561261905,0.8464506172839505,0.8426409259514834,0.6875,0.9629629629629629,0.8735294117647059,0.8757894736842106,0.7694300518134716,0.9173098125689084,0.8426409259514834,0.8464506172839505,0.849218561261905,"[3, 7, 8, 9, 10, 12, 15, 17, 21, 23, 24]","[20, 14]",RP,RP,6,42
0,RandomForest,0.7880434782608695,0.7897507804803299,0.7879324438533052,0.7832549404641581,0.6244897959183674,0.9103869653767821,0.7989556135770235,0.7706896551724138,0.7010309278350515,0.834733893557423,0.7832549404641581,0.7879324438533052,0.7897507804803299,"[2, 5, 6, 10, 11, 13, 15, 16, 18, 19, 20, 24]","[17, 9]",RW,RW,5,42
0,RandomForest,0.7768976897689769,0.7765829052882726,0.776897689768977,0.7736575981358502,0.6415841584158416,0.8851485148514852,0.7587822014051522,0.7654109589041096,0.6952789699570815,0.8209366391184574,0.7736575981358502,0.776897689768977,0.7765829052882726,"[2, 5, 6, 9, 10, 11, 13, 16, 17, 18, 20, 24]","[19, 15]",RW,RW,5,42
0,RandomForest,0.7737276478679505,0.7741882310784325,0.7736204595154924,0.7695129278111515,0.6177685950413223,0.8556701030927835,0.7786458333333334,0.7728119180633147,0.6889400921658986,0.812133072407045,0.7695129278111515,0.7736204595154924,0.7741882310784325,"[2, 5, 6, 9, 10, 15, 16, 17, 18, 19, 20, 24]","[11, 13]",RW,RW,5,42
0,RandomForest,0.7319034852546917,0.7307030451769352,0.7318704731737143,0.7285873940304319,0.5935613682092555,0.8209255533199196,0.7057416267942583,0.7221238938053097,0.644808743169399,0.768361581920904,0.7285873940304319,0.7318704731737143,0.7307030451769352,"[2, 5, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20]","[24, 6]",RW,RW,5,42
0,RandomForest,0.7670343932511356,0.7659446417441053,0.7669781529771974,0.7660099786333251,0.6803118908382066,0.8151750972762646,0.7270833333333333,0.7730627306273062,0.702920443101712,0.7935606060606061,0.7660099786333251,0.7669781529771974,0.7659446417441053,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 19, 24]","[18, 20]",RW,RW,5,42
0,KNeighbors,0.8947730398899587,0.8945977403719595,0.8947260799182074,0.8940678628928028,0.8264462809917356,0.9134020618556701,0.8849557522123894,0.9077868852459017,0.8547008547008548,0.9105858170606372,0.8940678628928028,0.8947260799182074,0.8945977403719595,"[2, 5, 9, 10, 13, 15, 16, 17, 18, 19, 20, 24]","[6, 11]",RW,RW,5,42
0,KNeighbors,0.8968253968253969,0.8968868742114413,0.8968253968253967,0.8968394105747466,0.873015873015873,0.9007936507936508,0.8695652173913043,0.9116465863453815,0.8712871287128713,0.906187624750499,0.8968394105747466,0.8968253968253967,0.8968868742114413,"[5, 6, 9, 10, 11, 15, 16, 17, 18, 19, 20, 24]","[13, 2]",RW,RW,5,42
0,KNeighbors,0.8708065667380442,0.8724622723616319,0.8708065667380444,0.871310009925161,0.8565310492505354,0.8586723768736617,0.8113590263691683,0.8871681415929203,0.8333333333333334,0.8726877040261154,0.871310009925161,0.8708065667380444,0.8724622723616319,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 18, 20, 24]","[17, 19]",RW,RW,5,42
0,KNeighbors,0.8965277777777778,0.8968700151263883,0.8965277777777777,0.8965979445619884,0.8645833333333334,0.9083333333333333,0.8718487394957983,0.8825910931174089,0.8682008368200836,0.8952772073921972,0.8965979445619884,0.8965277777777777,0.8968700151263883,"[2, 5, 6, 9, 10, 13, 15, 16, 17, 18, 19, 20]","[11, 24]",RW,RW,5,42
0,KNeighbors,0.8954918032786885,0.8958444414822714,0.8954918032786886,0.8956388637960453,0.8668032786885246,0.8975409836065574,0.8528225806451613,0.9049586776859504,0.8597560975609756,0.9012345679012345,0.8956388637960453,0.8954918032786886,0.8958444414822714,"[5, 6, 9, 10, 11, 13, 15, 17, 18, 19, 20, 24]","[2, 16]",RW,RW,5,42
0,SVM,0.6734972677595629,0.6750422808456841,0.6734972677595629,0.6723230586227107,0.6045081967213115,0.7561475409836066,0.6584821428571429,0.6542553191489362,0.6303418803418803,0.7015209125475285,0.6723230586227107,0.6734972677595629,0.6750422808456841,"[5, 6, 9, 10, 11, 13, 15, 17, 18, 19, 20, 24]","[2, 16]",RW,RW,5,42
0,SVM,0.6673611111111111,0.6664390849207292,0.6673611111111111,0.6661641282109364,0.5770833333333333,0.725,0.6252821670428894,0.6666666666666666,0.600216684723727,0.6946107784431137,0.6661641282109364,0.6673611111111111,0.6664390849207292,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 18, 19, 20]","[17, 24]",RW,RW,5,42
0,SVM,0.6908967391304348,0.6906081025557905,0.6908558127935492,0.6904489856100234,0.6306122448979592,0.7433808553971487,0.6464435146443515,0.7032755298651252,0.6384297520661157,0.7227722772277227,0.6904489856100234,0.6908558127935492,0.6906081025557905,"[2, 5, 6, 10, 13, 15, 16, 17, 18, 19, 20, 24]","[11, 9]",RW,RW,5,42
0,SVM,0.6653465346534654,0.6686813394233079,0.6653465346534654,0.6637973874764762,0.5762376237623762,0.7544554455445545,0.6674311926605505,0.6297520661157024,0.6184909670563231,0.6864864864864865,0.6637973874764762,0.6653465346534654,0.6686813394233079,"[2, 6, 9, 10, 11, 13, 16, 17, 18, 19, 20, 24]","[5, 15]",RW,RW,5,42
0,SVM,0.6891891891891891,0.6882297036987834,0.6891891891891891,0.6863508291106579,0.5765765765765766,0.795045045045045,0.6684073107049608,0.6908023483365949,0.619105199516324,0.7392670157068063,0.6863508291106579,0.6891891891891891,0.6882297036987834,"[2, 5, 6, 9, 11, 13, 15, 16, 17, 18, 20, 24]","[19, 10]",RW,RW,5,42
0,RandomForest,0.8254716981132075,0.8315049656226128,0.8245472837022133,0.8181335181335182,0.6285714285714286,1.0,0.88,0.8352941176470589,0.7333333333333334,0.9102564102564102,0.8181335181335182,0.8245472837022133,0.8315049656226128,"[3, 6, 9, 14, 16, 19, 24]",[18],FP,FP,2,42
0,RandomForest,0.798941798941799,0.7998378251320974,0.798941798941799,0.7941391941391941,0.6031746031746031,0.9841269841269841,0.7755102040816326,0.9253731343283582,0.6785714285714285,0.9538461538461538,0.7941391941391941,0.798941798941799,0.7998378251320974,"[3, 6, 9, 14, 18, 19, 24]",[16],FP,FP,2,42
0,RandomForest,0.8211009174311926,0.8198015873015873,0.8203957382039574,0.8184419713831478,0.6666666666666666,0.9863013698630136,0.7619047619047619,0.96,0.7111111111111111,0.9729729729729729,0.8184419713831478,0.8203957382039574,0.8198015873015873,"[3, 6, 9, 14, 16, 18, 24]",[19],FP,FP,2,42
0,RandomForest,0.8235294117647058,0.8241931322373564,0.8224728487886382,0.8171337183325608,0.6428571428571429,0.9824561403508771,0.8372093023255814,0.8484848484848485,0.7272727272727273,0.9105691056910568,0.8171337183325608,0.8224728487886382,0.8241931322373564,"[3, 6, 9, 16, 18, 19, 24]",[14],FP,FP,2,42
0,RandomForest,0.8254716981132075,0.8315049656226128,0.8245472837022133,0.8181335181335182,0.6285714285714286,1.0,0.88,0.8352941176470589,0.7333333333333334,0.9102564102564102,0.8181335181335182,0.8245472837022133,0.8315049656226128,"[3, 6, 9, 14, 16, 19, 24]",[18],FP,FP,2,42
0,RandomForest,0.8040201005025126,0.8015877154860206,0.8040856324438413,0.8008209757145925,0.6818181818181818,0.9393939393939394,0.7627118644067796,0.8266666666666667,0.7199999999999999,0.8794326241134751,0.8008209757145925,0.8040856324438413,0.8015877154860206,"[3, 6, 9, 14, 16, 18, 19]",[24],FP,FP,2,42
0,SVM,0.6966924700914848,0.6954655299967621,0.6966232831702364,0.6959229263630388,0.5983086680761099,0.759493670886076,0.6206140350877193,0.7547169811320755,0.6092572658772875,0.7570977917981073,0.6959229263630388,0.6966232831702364,0.6954655299967621,"[3, 7, 9, 10, 12, 15, 17, 20, 21, 23, 24]","[14, 8]",RP,RP,6,42
0,KNeighbors,0.7529411764705882,0.7582028750061537,0.7528195488721804,0.7409578344758948,0.7321428571428571,1.0,0.6721311475409836,0.7916666666666666,0.7008547008547008,0.8837209302325582,0.7409578344758948,0.7528195488721804,0.7582028750061537,"[3, 6, 9, 16, 18, 19, 24]",[14],FP,FP,2,42
0,KNeighbors,0.7452830188679245,0.7452648998622955,0.7448692152917505,0.736801589665448,0.6571428571428571,0.9859154929577465,0.647887323943662,0.7954545454545454,0.6524822695035462,0.8805031446540881,0.736801589665448,0.7448692152917505,0.7452648998622955,"[3, 6, 9, 14, 16, 19, 24]",[18],FP,FP,2,42
0,KNeighbors,0.7935222672064778,0.7893103852007961,0.7937114310902146,0.788612311148832,0.6585365853658537,0.975609756097561,0.7397260273972602,0.8333333333333334,0.6967741935483871,0.8988764044943819,0.788612311148832,0.7937114310902146,0.7893103852007961,"[6, 9, 14, 16, 18, 19, 24]",[3],FP,FP,2,42
0,KNeighbors,0.7085427135678392,0.6989719103540243,0.709332127242575,0.6981999297009868,0.5909090909090909,0.9848484848484849,0.6190476190476191,0.7926829268292683,0.6046511627906977,0.8783783783783784,0.6981999297009868,0.709332127242575,0.6989719103540243,"[3, 6, 9, 14, 16, 18, 19]",[24],FP,FP,2,42
0,KNeighbors,0.7844036697247706,0.782032203907204,0.7838026382546931,0.77714012434242,0.6527777777777778,1.0,0.734375,0.8021978021978022,0.6911764705882354,0.8902439024390244,0.77714012434242,0.7838026382546931,0.782032203907204,"[3, 6, 9, 14, 16, 18, 24]",[19],FP,FP,2,42
0,SVM,0.7647058823529411,0.7606095679012346,0.7642021720969089,0.7608461596785201,0.6785714285714286,0.9298245614035088,0.7037037037037037,0.828125,0.6909090909090909,0.8760330578512396,0.7608461596785201,0.7642021720969089,0.7606095679012346,"[3, 6, 9, 16, 18, 19, 24]",[14],FP,FP,2,42
0,SVM,0.746031746031746,0.7433050847457627,0.746031746031746,0.7372767954517556,0.6031746031746031,0.9841269841269841,0.76,0.775,0.672566371681416,0.8671328671328671,0.7372767954517556,0.746031746031746,0.7433050847457627,"[3, 6, 9, 14, 18, 19, 24]",[16],FP,FP,2,42
0,SVM,0.7358490566037735,0.742400757771463,0.735814889336016,0.7287255538716894,0.7285714285714285,0.9295774647887324,0.6455696202531646,0.7857142857142857,0.6845637583892618,0.8516129032258065,0.7287255538716894,0.735814889336016,0.742400757771463,"[3, 6, 9, 14, 16, 19, 24]",[18],FP,FP,2,42
0,SVM,0.678391959798995,0.6664549847443029,0.6789537162671491,0.6650932887774994,0.5,0.9696969696969697,0.6111111111111112,0.7441860465116279,0.55,0.8421052631578948,0.6650932887774994,0.6789537162671491,0.6664549847443029,"[3, 6, 9, 14, 16, 18, 19]",[24],FP,FP,2,42
0,SVM,0.728744939271255,0.723237009351231,0.7289156626506025,0.7241225546605293,0.5853658536585366,0.9146341463414634,0.631578947368421,0.7978723404255319,0.6075949367088608,0.8522727272727272,0.7241225546605293,0.7289156626506025,0.723237009351231,"[6, 9, 14, 16, 18, 19, 24]",[3],FP,FP,2,42
0,SVM,0.7042772861356932,0.7142068214387417,0.7042772861356932,0.7021426576057729,0.5929203539823009,0.6880530973451328,0.7243243243243244,0.7755610972568578,0.6520681265206814,0.7291910902696365,0.7021426576057729,0.7042772861356932,0.7142068214387417,"[3, 7, 8, 9, 10, 12, 14, 15, 17, 20, 24]","[23, 21]",RP,RP,6,42
0,SVM,0.7013542409123307,0.7054082874253512,0.7013061488436221,0.7023788565711121,0.6338329764453962,0.7307692307692307,0.6244725738396625,0.8066037735849056,0.6291179596174282,0.7668161434977578,0.7023788565711121,0.7013061488436221,0.7054082874253512,"[3, 8, 10, 12, 14, 15, 17, 20, 21, 23, 24]","[9, 7]",RP,RP,6,42
0,SVM,0.6766467065868264,0.6820707070707072,0.6765151515151514,0.6695707070707071,0.6545454545454545,0.8571428571428571,0.6545454545454545,0.6666666666666666,0.6545454545454545,0.75,0.6695707070707071,0.6765151515151514,0.6820707070707072,"[2, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 23]","[5, 21]",FW,FW,1,42
0,SVM,0.6966924700914848,0.6954655299967621,0.6966232831702364,0.6959229263630388,0.5983086680761099,0.759493670886076,0.6206140350877193,0.7547169811320755,0.6092572658772875,0.7570977917981073,0.6959229263630388,0.6966232831702364,0.6954655299967621,"[3, 7, 9, 10, 14, 15, 17, 20, 21, 23, 24]","[12, 8]",RP,RP,6,42
0,SVM,0.6243386243386243,0.6197792778313511,0.6243386243386243,0.6215304679518107,0.5396825396825397,0.7936507936507936,0.5573770491803278,0.7352941176470589,0.5483870967741935,0.7633587786259542,0.6215304679518107,0.6243386243386243,0.6197792778313511,"[2, 5, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21]","[23, 7]",FW,FW,1,42
0,SVM,0.6243386243386243,0.6197792778313511,0.6243386243386243,0.6215304679518107,0.5396825396825397,0.7936507936507936,0.5573770491803278,0.7352941176470589,0.5483870967741935,0.7633587786259542,0.6215304679518107,0.6243386243386243,0.6197792778313511,"[2, 5, 8, 9, 11, 13, 14, 15, 18, 20, 21, 23]","[19, 7]",FW,FW,1,42
0,SVM,0.6890432098765432,0.6964780431575909,0.6890432098765432,0.6845665520929737,0.5069444444444444,0.7546296296296297,0.6759259259259259,0.7931873479318735,0.5793650793650794,0.7734282325029656,0.6845665520929737,0.6890432098765432,0.6964780431575909,"[3, 7, 9, 10, 12, 15, 17, 20, 21, 23, 24]","[8, 14]",RP,RP,6,42
